Product order name;Product order date;Material name;Material group;qty;Current qty;Posted date;For admission date;Create date;Product order name child;Product order date child
ПКНФ-000001;12.01.2026;Анкерный болт с гайкой 16*180 HNM тыс;Оцинкованные метизы (ПК КСС);0.02;0.328;;10.06.2024;12.01.2026;;
ПКНФ-000001;12.01.2026;Грибок канализационный;Полиэтелен, корсис, прагма, НПВХ (ПК КСС);2;4;;;12.01.2026;;
ПКНФ-000001;12.01.2026;Карабин винтовой 4 мм;Крепеж и цепи, тали (ПК КСС);4;57;;;12.01.2026;;
ПКНФ-000001;12.01.2026;Манжета резиновая переходная D 110/124 Уп., черн;Полиэтелен, корсис, прагма, НПВХ (ПК КСС);4;7;;;12.01.2026;;
ПКНФ-000001;12.01.2026;Проушина прямая 30х70мм;Расходные материалы (ПК КСС);4;179;;;12.01.2026;;
ПКНФ-000001;12.01.2026;Труба 110/3,2/0560 наружная канализация;Полиэтелен, корсис, прагма, НПВХ (ПК КСС);3;70;;;12.01.2026;;
ПКНФ-000001;12.01.2026;Труба 160/4,0/1000 наружная канализация;Полиэтелен, корсис, прагма, НПВХ (ПК КСС);1;4.4;;;12.01.2026;;
ПКНФ-000001;12.01.2026;Труба двустенная для электропроводки d110 с протяжкой(внутр. d94)/ДКС ;Полиэтелен, корсис, прагма, НПВХ (ПК КСС);3;141;;;12.01.2026;;
ПКНФ-000001;12.01.2026;Цепь короткозвенная 4мм DIN766 оцинк;Крепеж и цепи, тали (ПК КСС);4;207.96;;05.07.2024;12.01.2026;;
ПКНФ-000001;12.01.2026;Шайба гроверная оц.М20 DIN 127;Оцинкованные метизы (ПК КСС);0.012;1.381;;;12.01.2026;;
ПКНФ-000001;12.01.2026;Шайба плоская оц.М16  DIN 125;Оцинкованные метизы (ПК КСС);0.14;1.432;;27.06.2024;12.01.2026;;
ПКНФ-000001;12.01.2026;Шайба плоская оц.М20  DIN 125;Оцинкованные метизы (ПК КСС);0.024;0.572;;27.06.2024;12.01.2026;;
ПКНФ-000001;12.01.2026;Электроконвектор ЭВПТ-2,0 IP54;Расходомеры, манометры (ПК КСС);1;4;;;12.01.2026;;
ПКНФ-000050;19.01.2026;Труба СВ  60,3х4,0мм 08Х18Н10 (AISI 304);Нержавеющие трубы, листы, круги, сетки(ПК КСС);22.8;30;;;19.01.2026;;
ПКНФ-000050;19.01.2026;Лист 5,0*1500*6000 ст3 (м2);Черные трубы, листы, круги (ПК КСС);0.4;1.604;13.02.2026;13.02.2026;19.01.2026;;
ПКНФ-000050;19.01.2026;Арматура А-1 6 мм;Черные трубы, листы, круги (ПК КСС);0.6;15;;;19.01.2026;;
ПКНФ-000050;19.01.2026;Труба 40х40х3 ГОСТ 8639-82;Черные трубы, листы, круги (ПК КСС);2.3;120.9;13.02.2026;13.02.2026;19.01.2026;;
ПКНФ-000050;19.01.2026;Швеллер 12П ГОСТ 8240-97;Черные трубы, листы, круги (ПК КСС);13;50;;;19.01.2026;;
ПКНФ-000050;19.01.2026;Арматура ф 16 А-1 ГОСТ 5781-82 (м);Черные трубы, листы, круги (ПК КСС);4;101.1;;24.01.2024;19.01.2026;;
ПКНФ-000069;20.01.2026;Резервуар питьевой воды Samitech-ENP-5;Перекупные изделия ЕН;2;0;16.02.2026;16.02.2026;20.01.2026;;
ПКНФ-000073;22.01.2026;Лист 5,0*1500*6000 ст3 (шт);Черные трубы, листы, круги (ПК КСС);0.04;0;;;22.01.2026;;
ПКНФ-000073;22.01.2026;Лист 2,0*1000*2000 ст3 т;Черные трубы, листы, круги (ПК КСС);4;7;;;22.01.2026;;
ПКНФ-000073;22.01.2026;Арматура А-1 6 мм;Черные трубы, листы, круги (ПК КСС);0.6;14.6;;;22.01.2026;;
ПКНФ-000073;22.01.2026;Швеллер 10П ГОСТ 8240-97;Черные трубы, листы, круги (ПК КСС);9.5;13.5;11.09.2025;11.09.2025;22.01.2026;;
ПКНФ-000073;22.01.2026;Труба 40х40х3 ГОСТ 8639-82;Черные трубы, листы, круги (ПК КСС);1.3;28.7;13.02.2026;13.02.2026;22.01.2026;;
ПКНФ-000073;22.01.2026;Арматура ф 16 А-1 ГОСТ 5781-82 (м);Черные трубы, листы, круги (ПК КСС);4;100.7;;24.01.2024;22.01.2026;;
ПКНФ-000073;22.01.2026;Труба 50х50х3 ГОСТ 8639-82, м.д;Черные трубы, листы, круги (ПК КСС);3;7;13.02.2026;13.02.2026;22.01.2026;;
ПКНФ-000133;23.01.2026;Болт оцинк. М16х140 DIN933;Оцинкованные метизы (ПК КСС);0.032;0.183;;;23.01.2026;;
ПКНФ-000133;23.01.2026;Труба PPR SDR 6 PN20 50/8,3/4000 мм, БЕЛАЯ, Pro Aqua PA10014;Полиэтелен, корсис, прагма, НПВХ (ПК КСС);8;16;;;23.01.2026;;
ПКНФ-000133;23.01.2026;Муфта PPR комбинированная 50х1 1/2""НР под ключ, белая, Pro Aqua PA23522P;Полиэтелен, корсис, прагма, НПВХ (ПК КСС);3;8;13.02.2026;13.02.2026;23.01.2026;;
ПКНФ-000133;23.01.2026;Муфта PPR комбинированная 50х1 1/2""ВР под ключ, белая, Pro Aqua PA22522P;Полиэтелен, корсис, прагма, НПВХ (ПК КСС);2;6;13.02.2026;13.02.2026;23.01.2026;;
ПКНФ-000133;23.01.2026;Угольник PPR 50/90°, белый, Pro Aqua PA13016P;Полиэтелен, корсис, прагма, НПВХ (ПК КСС);1;2;13.02.2026;13.02.2026;23.01.2026;;
ПКНФ-000133;23.01.2026;7719.5 корпус - Трубопровод, патрубки;Составные части трубопровода (Пк КСС);1;1;;;23.01.2026;ПКНФ-000030;14.01.2026
ПКНФ-000133;23.01.2026;7719.5 корпус - Лестница;Составные части трубопровода (Пк КСС);1;1;;;23.01.2026;ПКНФ-000029;14.01.2026
ПКНФ-000133;23.01.2026;7719.5 корпус - Рама под установку Балка под крышку Транспортировочные петли Подставки под трубоп;Составные части трубопровода (Пк КСС);1;1;;;23.01.2026;ПКНФ-000031;09.02.2026
ПКНФ-000133;23.01.2026;Установка подачи воды для пожаротушения КСС-П-3 CDM20-5+АВР+2ЭЗ+РК;Установки ВНС и ПНС (ПК КСС);1;1;;;23.01.2026;ПКНФ-000022;12.01.2026
ПКНФ-000133;23.01.2026;Труба 110/3,2/6060 наружная канализация;Полиэтелен, корсис, прагма, НПВХ (ПК КСС);0.4;1;;;23.01.2026;;
ПКНФ-000133;23.01.2026;Труба э/с 108*4,0 ГОСТ 10704-91;СНГ;0.025;0.025;;;23.01.2026;;
ПКНФ-000133;23.01.2026;Шайба гроверная оц.Ф10 DIN 127;Оцинкованные метизы (ПК КСС);0.04;0.27;;;23.01.2026;;
ПКНФ-000133;23.01.2026;Гайка шестигр.М10 оц. DIN934;Оцинкованные метизы (ПК КСС);0.04;0.269;07.10.2024;07.10.2024;23.01.2026;;
ПКНФ-000133;23.01.2026;Скоба такелажная М4;Крепеж и цепи, тали (ПК КСС);4;31;;;23.01.2026;;
ПКНФ-000133;23.01.2026;Труба 25х25х2  ГОСТ;Черные трубы, листы, круги (ПК КСС);412.5;488.5;;;23.01.2026;;
ПКНФ-000133;23.01.2026;Болт оцинк. М10х60 DIN933;Оцинкованные метизы (ПК КСС);0.04;0.438;;;23.01.2026;;
ПКНФ-000133;23.01.2026;Труба 60х30х2 ГОСТ 8639-82;Черные трубы, листы, круги (ПК КСС);31.25;94.25;;;23.01.2026;;
ПКНФ-000133;23.01.2026;Болт оцинк. М12х60 DIN933;Оцинкованные метизы (ПК КСС);0.006;0.406;;03.06.2024;23.01.2026;;
ПКНФ-000133;23.01.2026;Шайба плоская оц. М12  DIN 125;Оцинкованные метизы (ПК КСС);0.012;0.775;;03.06.2024;23.01.2026;;
ПКНФ-000133;23.01.2026;Болт оцинк. М20х60 DIN933;Оцинкованные метизы (ПК КСС);0.012;0.256;;;23.01.2026;;
ПКНФ-000133;23.01.2026;Гайка шестигр. оц. М20 DIN 934 тыс шт;Оцинкованные метизы (ПК КСС);0.012;0.784;;27.06.2024;23.01.2026;;
ПКНФ-000133;23.01.2026;Болт оцинк. М16х80  DIN933;Оцинкованные метизы (ПК КСС);0.032;0.749;;;23.01.2026;;
ПКНФ-000133;23.01.2026;Ниппель приварной (резьба) DN40 1 1/2"" чермет;Черные фланцы и фиттинги (ПК КСС);2;31;;;23.01.2026;;
ПКНФ-000133;23.01.2026;Труба э/с 40х2 ГОСТ;Черные трубы, листы, круги (ПК КСС);62.5;62.5;;;23.01.2026;;
ПКНФ-000133;23.01.2026;Труба э/с 60х2,6 ГОСТ;Черные трубы, листы, круги (ПК КСС);37.5;179.5;;;23.01.2026;;
ПКНФ-000133;23.01.2026;Труба э/с 530х8 ГОСТ 10705-80;Черные трубы, листы, круги (ПК КСС);50;50;;;23.01.2026;;
ПКНФ-000133;23.01.2026;Труба э/с 159х4,5 ГОСТ 10704-91;Черные трубы, листы, круги (ПК КСС);0.09;3.09;;;23.01.2026;;
ПКНФ-000133;23.01.2026;Труба 50х25х2  ГОСТ 8639-82;Черные трубы, листы, круги (ПК КСС);56.25;56.25;;;23.01.2026;;
ПКНФ-000133;23.01.2026;Труба 40х25х2 ГОСТ;Черные трубы, листы, круги (ПК КСС);137.5;197.5;;;23.01.2026;;
ПКНФ-000133;23.01.2026;Шаровой кран латунный 1 1/2"" ВР-НР, ручка-рычаг, красный - полнопрох. с полусгоном, MVI BV.920.08;Арматура (ПК КСС);1;2;13.02.2026;13.02.2026;23.01.2026;;
ПКНФ-000133;23.01.2026;Шпилька резьб. DIN 975 М8х1000  оц. ;Оцинкованные метизы (ПК КСС);1;66;;;23.01.2026;;
ПКНФ-000133;23.01.2026;Стеклоровинг ECR24-2400D-601 (Шандон) намотка Китай;Сырье стеклопластиковое;1655;64934.5;;12.01.2025;23.01.2026;;
ПКНФ-000133;23.01.2026;Заглушка для трубы 25х25 мм пластик;Расходные материалы (ПК КСС);2;438;23.04.2024;;23.01.2026;;
ПКНФ-000133;23.01.2026;Затвор поворотный межфланцевый ABRA BUV-VF866D150H DN100 PN16/10 корпус GG25 / диск AISI316 / седло ;Арматура (ПК КСС);4;4;;;23.01.2026;;
ПКНФ-000133;23.01.2026;Гибкая вставка эластичная - антивибрационный компенсатор (виброкомпенсатор) DN100 PN10, фланец/флане;Арматура (ПК КСС);4;10;03.05.2024;;23.01.2026;;
ПКНФ-000133;23.01.2026;Шайба оцинк гровер М12 DIN 127;Оцинкованные метизы (ПК КСС);0.006;0.744;;03.06.2024;23.01.2026;;
ПКНФ-000133;23.01.2026;Шайба гроверная оц. Ф16 DIN 127;Оцинкованные метизы (ПК КСС);0.064;1.186;;27.06.2024;23.01.2026;;
ПКНФ-000133;23.01.2026;Труба 60х40х4  ГОСТ 8639-82;Черные трубы, листы, круги (ПК КСС);50;150;;;23.01.2026;;
ПКНФ-000133;23.01.2026;Насос дренажный «Leo» QDX 6-18-0.75А (закрытая крыльчатка) (ПК);Насосы LEO/ОНИС (ПК КСС);1;5;;;23.01.2026;;
ПКНФ-000133;23.01.2026;Обратный клапан с лат. сердечником AquaHit 1 1/2"", MVI CV.320.08;Арматура (ПК КСС);1;9;13.02.2026;13.02.2026;23.01.2026;;
ПКНФ-000133;23.01.2026;Шайба плоская оц. М10  DIN 125;Оцинкованные метизы (ПК КСС);0.08;0.726;;25.08.2025;23.01.2026;;
ПКНФ-000133;23.01.2026;Навесной замок с ключом GPLK-50L;Оцинкованные метизы (ПК КСС);2;50;;20.01.2025;23.01.2026;;
ПКНФ-000133;23.01.2026;Труба 20х20х2 ГОСТ 8639-82;Черные трубы, листы, круги (ПК КСС);115.625;245.625;;29.01.2024;23.01.2026;;
ПКНФ-000133;23.01.2026;Гайка шестигр. оц М12 DIN934;Оцинкованные метизы (ПК КСС);0.006;1.218;;03.06.2024;23.01.2026;;
ПКНФ-000133;23.01.2026;Гайка шестигр. оц М16  (тыс шт);Оцинкованные метизы (ПК КСС);0.064;1.258;;27.06.2024;23.01.2026;;
ПКНФ-000133;23.01.2026;Труба 40х20х1.5 ГОСТ 8645-68;Черные трубы, листы, круги (ПК КСС);331.25;418.25;;;23.01.2026;;
ПКНФ-000133;23.01.2026;Труба 40х40х2 ГОСТ 8639-82;Черные трубы, листы, круги (ПК КСС);37.5;37.5;;;23.01.2026;;
ПКНФ-000133;23.01.2026;Труба ВГП ОЦ 40х3,5 ГОСТ 3262-75 (м);Черные трубы, листы, круги (ПК КСС);0.2;0.2;;;23.01.2026;;
ПКНФ-000133;23.01.2026;Труба 40х40х3 ГОСТ 8639-82;Черные трубы, листы, круги (ПК КСС);25;27.4;13.02.2026;13.02.2026;23.01.2026;;
ПКНФ-000133;23.01.2026;Труба 40х20х2 ГОСТ 8639-82;Черные трубы, листы, круги (ПК КСС);100;133;13.02.2026;29.01.2024;23.01.2026;;
ПКНФ-000133;23.01.2026;Труба 60х40х2 ГОСТ 8645-68;Черные трубы, листы, круги (ПК КСС);37.5;87.5;;;23.01.2026;;
ПКНФ-000133;23.01.2026;Труба 60х60х2  ГОСТ 8639-82;Черные трубы, листы, круги (ПК КСС);68.75;83.25;;;23.01.2026;;
ПКНФ-000133;23.01.2026;Шпилька М10 L1000 (А2, DIN975);Нержавеющие метизы (ПК КСС);1;21;;;23.01.2026;;
ПКНФ-000133;23.01.2026;Анкерный болт с гайкой 16*180 HNM тыс;Оцинкованные метизы (ПК КСС);0.022;0.328;;10.06.2024;23.01.2026;;
ПКНФ-000133;23.01.2026;Грибок канализационный;Полиэтелен, корсис, прагма, НПВХ (ПК КСС);2;4;;;23.01.2026;;
ПКНФ-000133;23.01.2026;Карабин винтовой 4 мм;Крепеж и цепи, тали (ПК КСС);4;55;;;23.01.2026;;
ПКНФ-000133;23.01.2026;Лента стеклянная 400, 250 мм, кг;Сырье стеклопластиковое;133;7482.5;;12.01.2025;23.01.2026;;
ПКНФ-000133;23.01.2026;Манжета резиновая переходная D 110/124 Уп., черн;Полиэтелен, корсис, прагма, НПВХ (ПК КСС);3;5;;;23.01.2026;;
ПКНФ-000133;23.01.2026;Отвердитель Akperox А60 (30кг);Сырье стеклопластиковое;14.2;415.35;;24.02.2026;23.01.2026;;
ПКНФ-000133;23.01.2026;Пигмент железооксидный зеленый Green ТС 5605. Производство Китай.;Сырье стеклопластиковое;1;81.1;;;23.01.2026;;
ПКНФ-000133;23.01.2026;Проушина прямая 30х70мм;Расходные материалы (ПК КСС);4;181;;;23.01.2026;;
ПКНФ-000133;23.01.2026;Смола полимер 3401 А (1000кг);Сырье стеклопластиковое;680;14637.2;;12.01.2026;23.01.2026;;
ПКНФ-000133;23.01.2026;Смола полимер 3401 ТА (1000кг);Сырье стеклопластиковое;564;43313.6;;12.01.2026;23.01.2026;;
ПКНФ-000133;23.01.2026;Стекломат  E6CRMC600-1250-Е (45кг) Джуши Китай;Сырье стеклопластиковое;177;26396.7;;12.01.2025;23.01.2026;;
ПКНФ-000133;23.01.2026;Стеклорогожа EWR 560;Сырье стеклопластиковое;49;4872.6;;;23.01.2026;;
ПКНФ-000133;23.01.2026;Труба 110/3,2/0560 наружная канализация;Полиэтелен, корсис, прагма, НПВХ (ПК КСС);1;70;;;23.01.2026;;
ПКНФ-000133;23.01.2026;Труба 160/4,0/2000 наружная канализация;Полиэтелен, корсис, прагма, НПВХ (ПК КСС);1;9;;;23.01.2026;;
ПКНФ-000133;23.01.2026;Труба двустенная для электропроводки d110 с протяжкой(внутр. d94)/ДКС ;Полиэтелен, корсис, прагма, НПВХ (ПК КСС);3;140;;;23.01.2026;;
ПКНФ-000133;23.01.2026;Уплотнитель кольцевого пространства марки АктивРинг ТУ 2531-002-58859224-2014 изм. 1 (АР 265 оцинк) ;Полиэтелен, корсис, прагма, НПВХ (ПК КСС);40;40;23.02.2026;23.02.2026;23.01.2026;;
ПКНФ-000133;23.01.2026;Цепь короткозвенная 4мм DIN766 оцинк;Крепеж и цепи, тали (ПК КСС);4;204.96;;05.07.2024;23.01.2026;;
ПКНФ-000133;23.01.2026;Шайба гроверная оц.М20 DIN 127;Оцинкованные метизы (ПК КСС);0.012;1.369;;;23.01.2026;;
ПКНФ-000133;23.01.2026;Шайба плоская оц.М16  DIN 125;Оцинкованные метизы (ПК КСС);0.128;1.348;;27.06.2024;23.01.2026;;
ПКНФ-000133;23.01.2026;Шайба плоская оц.М20  DIN 125;Оцинкованные метизы (ПК КСС);0.024;0.356;;27.06.2024;23.01.2026;;
ПКНФ-000133;23.01.2026;Электроконвектор ЭВПТ-2,0 IP54;Расходомеры, манометры (ПК КСС);1;4;;;23.01.2026;;
ПКНФ-000151;23.01.2026;Труба э/с 108*4,0 ГОСТ 10704-91;СНГ;0.025;0.275;;;23.01.2026;;
ПКНФ-000151;23.01.2026;Гайка шестигр.М10 оц. DIN934;Оцинкованные метизы (ПК КСС);0.01;0.331;07.10.2024;07.10.2024;23.01.2026;;
ПКНФ-000151;23.01.2026;Труба 25х25х2  ГОСТ;Черные трубы, листы, круги (ПК КСС);412.5;4543.5;;;23.01.2026;;
ПКНФ-000151;23.01.2026;Болт оцинк. М10х60 DIN933;Оцинкованные метизы (ПК КСС);0.01;0.47;;;23.01.2026;;
ПКНФ-000151;23.01.2026;Труба 60х30х2 ГОСТ 8639-82;Черные трубы, листы, круги (ПК КСС);31.25;343.75;;;23.01.2026;;
ПКНФ-000151;23.01.2026;7649.4.13 - Трубопровод;Составные части трубопровода (Пк КСС);1;1;;;23.01.2026;ПКНФ-000043;20.01.2026
ПКНФ-000151;23.01.2026;7649.4.13 - Лестница;Составные части трубопровода (Пк КСС);1;1;;;23.01.2026;ПКНФ-000079;20.01.2026
ПКНФ-000151;23.01.2026;Труба э/с 40х2 ГОСТ;Черные трубы, листы, круги (ПК КСС);62.5;687.5;;;23.01.2026;;
ПКНФ-000151;23.01.2026;Труба э/с 60х2,6 ГОСТ;Черные трубы, листы, круги (ПК КСС);37.5;412.5;;;23.01.2026;;
ПКНФ-000151;23.01.2026;Труба э/с 530х8 ГОСТ 10705-80;Черные трубы, листы, круги (ПК КСС);50;550;;;23.01.2026;;
ПКНФ-000151;23.01.2026;Труба э/с 159х4,5 ГОСТ 10704-91;Черные трубы, листы, круги (ПК КСС);0.094;4.034;;;23.01.2026;;
ПКНФ-000151;23.01.2026;Труба 50х25х2  ГОСТ 8639-82;Черные трубы, листы, круги (ПК КСС);56.25;618.75;;;23.01.2026;;
ПКНФ-000151;23.01.2026;Труба 40х25х2 ГОСТ;Черные трубы, листы, круги (ПК КСС);137.5;1512.5;;;23.01.2026;;
ПКНФ-000151;23.01.2026;Заглушка для трубы 25х25 мм пластик;Расходные материалы (ПК КСС);2;456;23.04.2024;;23.01.2026;;
ПКНФ-000151;23.01.2026;Труба 60х40х4  ГОСТ 8639-82;Черные трубы, листы, круги (ПК КСС);50;550;;;23.01.2026;;
ПКНФ-000151;23.01.2026;Шайба плоская оц. М10  DIN 125;Оцинкованные метизы (ПК КСС);0.01;0.768;;25.08.2025;23.01.2026;;
ПКНФ-000151;23.01.2026;Труба 20х20х2 ГОСТ 8639-82;Черные трубы, листы, круги (ПК КСС);115.625;1271.875;;29.01.2024;23.01.2026;;
ПКНФ-000151;23.01.2026;Труба 40х20х1.5 ГОСТ 8645-68;Черные трубы, листы, круги (ПК КСС);331.25;3643.75;;;23.01.2026;;
ПКНФ-000151;23.01.2026;Труба 40х40х2 ГОСТ 8639-82;Черные трубы, листы, круги (ПК КСС);37.5;437.5;;;23.01.2026;;
ПКНФ-000151;23.01.2026;Труба 40х40х3 ГОСТ 8639-82;Черные трубы, листы, круги (ПК КСС);25;277.4;13.02.2026;13.02.2026;23.01.2026;;
ПКНФ-000151;23.01.2026;Труба 40х20х2 ГОСТ 8639-82;Черные трубы, листы, круги (ПК КСС);100;1170;13.02.2026;29.01.2024;23.01.2026;;
ПКНФ-000151;23.01.2026;Труба 60х40х2 ГОСТ 8645-68;Черные трубы, листы, круги (ПК КСС);37.5;412.5;;;23.01.2026;;
ПКНФ-000151;23.01.2026;Труба 60х60х2  ГОСТ 8639-82;Черные трубы, листы, круги (ПК КСС);68.75;757.75;;;23.01.2026;;
ПКНФ-000151;23.01.2026;Болт М10*40 DIN 933 полная резьба  (А2, 10,0, 40,0, DIN 933);Нержавеющие метизы (ПК КСС);4;174;;;23.01.2026;;
ПКНФ-000151;23.01.2026;Гайка М10 DIN 934  (А2, 10,0, DIN 934);Нержавеющие метизы (ПК КСС);4;1229;;19.06.2024;23.01.2026;;
ПКНФ-000151;23.01.2026;Грибок канализационный;Полиэтелен, корсис, прагма, НПВХ (ПК КСС);1;15;;;23.01.2026;;
ПКНФ-000151;23.01.2026;Манжета резиновая переходная D 110/124 Уп., черн;Полиэтелен, корсис, прагма, НПВХ (ПК КСС);1;15;;;23.01.2026;;
ПКНФ-000151;23.01.2026;Отвод 90 гр. НПВХ DN110;Полиэтелен, корсис, прагма, НПВХ (ПК КСС);1;17;;;23.01.2026;;
ПКНФ-000151;23.01.2026;Труба 110/3,2/0560 наружная канализация;Полиэтелен, корсис, прагма, НПВХ (ПК КСС);2;95;;;23.01.2026;;
ПКНФ-000151;23.01.2026;Шайба М10 DIN 125  (А2, DIN 125);Нержавеющие метизы (ПК КСС);4;1170;;;23.01.2026;;
ПКНФ-000152;23.01.2026;Труба э/с 108*4,0 ГОСТ 10704-91;СНГ;0.025;0.275;;;23.01.2026;;
ПКНФ-000152;23.01.2026;Гайка шестигр.М10 оц. DIN934;Оцинкованные метизы (ПК КСС);0.01;0.331;07.10.2024;07.10.2024;23.01.2026;;
ПКНФ-000152;23.01.2026;Труба 25х25х2  ГОСТ;Черные трубы, листы, круги (ПК КСС);412.5;4543.5;;;23.01.2026;;
ПКНФ-000152;23.01.2026;Болт оцинк. М10х60 DIN933;Оцинкованные метизы (ПК КСС);0.01;0.47;;;23.01.2026;;
ПКНФ-000152;23.01.2026;Труба 60х30х2 ГОСТ 8639-82;Черные трубы, листы, круги (ПК КСС);31.25;343.75;;;23.01.2026;;
ПКНФ-000152;23.01.2026;7649.4.14 - Лестница;Составные части трубопровода (Пк КСС);1;1;;;23.01.2026;ПКНФ-000083;20.01.2026
ПКНФ-000152;23.01.2026;7649.4.14 - Трубопровод;Составные части трубопровода (Пк КСС);1;1;;;23.01.2026;ПКНФ-000044;20.01.2026
ПКНФ-000152;23.01.2026;Труба э/с 40х2 ГОСТ;Черные трубы, листы, круги (ПК КСС);62.5;687.5;;;23.01.2026;;
ПКНФ-000152;23.01.2026;Труба э/с 60х2,6 ГОСТ;Черные трубы, листы, круги (ПК КСС);37.5;412.5;;;23.01.2026;;
ПКНФ-000152;23.01.2026;Труба э/с 530х8 ГОСТ 10705-80;Черные трубы, листы, круги (ПК КСС);50;550;;;23.01.2026;;
ПКНФ-000152;23.01.2026;Труба э/с 159х4,5 ГОСТ 10704-91;Черные трубы, листы, круги (ПК КСС);0.094;4.034;;;23.01.2026;;
ПКНФ-000152;23.01.2026;Труба 50х25х2  ГОСТ 8639-82;Черные трубы, листы, круги (ПК КСС);56.25;618.75;;;23.01.2026;;
ПКНФ-000152;23.01.2026;Труба 40х25х2 ГОСТ;Черные трубы, листы, круги (ПК КСС);137.5;1512.5;;;23.01.2026;;
ПКНФ-000152;23.01.2026;Заглушка для трубы 25х25 мм пластик;Расходные материалы (ПК КСС);2;456;23.04.2024;;23.01.2026;;
ПКНФ-000152;23.01.2026;Труба 60х40х4  ГОСТ 8639-82;Черные трубы, листы, круги (ПК КСС);50;550;;;23.01.2026;;
ПКНФ-000152;23.01.2026;Шайба плоская оц. М10  DIN 125;Оцинкованные метизы (ПК КСС);0.01;0.768;;25.08.2025;23.01.2026;;
ПКНФ-000152;23.01.2026;Труба 20х20х2 ГОСТ 8639-82;Черные трубы, листы, круги (ПК КСС);115.625;1271.875;;29.01.2024;23.01.2026;;
ПКНФ-000152;23.01.2026;Труба 40х20х1.5 ГОСТ 8645-68;Черные трубы, листы, круги (ПК КСС);331.25;3643.75;;;23.01.2026;;
ПКНФ-000152;23.01.2026;Труба 40х40х2 ГОСТ 8639-82;Черные трубы, листы, круги (ПК КСС);37.5;437.5;;;23.01.2026;;
ПКНФ-000152;23.01.2026;Труба 40х40х3 ГОСТ 8639-82;Черные трубы, листы, круги (ПК КСС);25;277.4;13.02.2026;13.02.2026;23.01.2026;;
ПКНФ-000152;23.01.2026;Труба 40х20х2 ГОСТ 8639-82;Черные трубы, листы, круги (ПК КСС);100;1170;13.02.2026;29.01.2024;23.01.2026;;
ПКНФ-000152;23.01.2026;Труба 60х40х2 ГОСТ 8645-68;Черные трубы, листы, круги (ПК КСС);37.5;412.5;;;23.01.2026;;
ПКНФ-000152;23.01.2026;Труба 60х60х2  ГОСТ 8639-82;Черные трубы, листы, круги (ПК КСС);68.75;757.75;;;23.01.2026;;
ПКНФ-000152;23.01.2026;Болт М10*40 DIN 933 полная резьба  (А2, 10,0, 40,0, DIN 933);Нержавеющие метизы (ПК КСС);4;174;;;23.01.2026;;
ПКНФ-000152;23.01.2026;Гайка М10 DIN 934  (А2, 10,0, DIN 934);Нержавеющие метизы (ПК КСС);4;1229;;19.06.2024;23.01.2026;;
ПКНФ-000152;23.01.2026;Грибок канализационный;Полиэтелен, корсис, прагма, НПВХ (ПК КСС);1;15;;;23.01.2026;;
ПКНФ-000152;23.01.2026;Манжета резиновая переходная D 110/124 Уп., черн;Полиэтелен, корсис, прагма, НПВХ (ПК КСС);1;15;;;23.01.2026;;
ПКНФ-000152;23.01.2026;Отвод 90 гр. НПВХ DN110;Полиэтелен, корсис, прагма, НПВХ (ПК КСС);1;17;;;23.01.2026;;
ПКНФ-000152;23.01.2026;Труба 110/3,2/0560 наружная канализация;Полиэтелен, корсис, прагма, НПВХ (ПК КСС);2;95;;;23.01.2026;;
ПКНФ-000152;23.01.2026;Шайба М10 DIN 125  (А2, DIN 125);Нержавеющие метизы (ПК КСС);4;1170;;;23.01.2026;;
ПКНФ-000153;23.01.2026;Труба э/с 108*4,0 ГОСТ 10704-91;СНГ;0.025;0.275;;;23.01.2026;;
ПКНФ-000153;23.01.2026;Гайка шестигр.М10 оц. DIN934;Оцинкованные метизы (ПК КСС);0.01;0.331;07.10.2024;07.10.2024;23.01.2026;;
ПКНФ-000153;23.01.2026;Труба 25х25х2  ГОСТ;Черные трубы, листы, круги (ПК КСС);412.5;4543.5;;;23.01.2026;;
ПКНФ-000153;23.01.2026;Болт оцинк. М10х60 DIN933;Оцинкованные метизы (ПК КСС);0.01;0.47;;;23.01.2026;;
ПКНФ-000153;23.01.2026;Труба 60х30х2 ГОСТ 8639-82;Черные трубы, листы, круги (ПК КСС);31.25;343.75;;;23.01.2026;;
ПКНФ-000153;23.01.2026;7649.4.15 - Лестница;Составные части трубопровода (Пк КСС);1;1;;;23.01.2026;ПКНФ-000081;20.01.2026
ПКНФ-000153;23.01.2026;7649.4.15 - Трубопровод;Составные части трубопровода (Пк КСС);1;1;;;23.01.2026;ПКНФ-000045;20.01.2026
ПКНФ-000153;23.01.2026;Труба э/с 40х2 ГОСТ;Черные трубы, листы, круги (ПК КСС);62.5;687.5;;;23.01.2026;;
ПКНФ-000153;23.01.2026;Труба э/с 60х2,6 ГОСТ;Черные трубы, листы, круги (ПК КСС);37.5;412.5;;;23.01.2026;;
ПКНФ-000153;23.01.2026;Труба э/с 530х8 ГОСТ 10705-80;Черные трубы, листы, круги (ПК КСС);50;550;;;23.01.2026;;
ПКНФ-000153;23.01.2026;Труба э/с 159х4,5 ГОСТ 10704-91;Черные трубы, листы, круги (ПК КСС);0.094;4.034;;;23.01.2026;;
ПКНФ-000153;23.01.2026;Труба 50х25х2  ГОСТ 8639-82;Черные трубы, листы, круги (ПК КСС);56.25;618.75;;;23.01.2026;;
