Product order name;Product order date;Material name;Material group;qty;Current qty;Posted date;For admission date;Create date;Product order name child;Product order date child
ПКНФ-000090;20.01.2026;Гайка шестигр. оц М16  (тыс шт);Оцинкованные метизы (ПК КСС);0.036;0.069;;27.06.2024;20.01.2026;;
ПКНФ-000090;20.01.2026;Труба 40х20х1.5 ГОСТ 8645-68;Черные трубы, листы, круги (ПК КСС);18;189;;;20.01.2026;;
ПКНФ-000090;20.01.2026;Труба 40х40х2 ГОСТ 8639-82;Черные трубы, листы, круги (ПК КСС);100;294.7;;;20.01.2026;;
ПКНФ-000090;20.01.2026;Труба 40х40х3 ГОСТ 8639-82;Черные трубы, листы, круги (ПК КСС);115;131.9;;;20.01.2026;;
ПКНФ-000090;20.01.2026;Труба 40х20х2 ГОСТ 8639-82;Черные трубы, листы, круги (ПК КСС);29;158.5;;29.01.2024;20.01.2026;;
ПКНФ-000090;20.01.2026;Труба 60х40х2 ГОСТ 8645-68;Черные трубы, листы, круги (ПК КСС);113;146;;;20.01.2026;;
ПКНФ-000090;20.01.2026;Труба 60х60х2  ГОСТ 8639-82;Черные трубы, листы, круги (ПК КСС);69;93;;;20.01.2026;;
ПКНФ-000090;20.01.2026;Шпилька М10 L1000 (А2, DIN975);Нержавеющие метизы (ПК КСС);1;2;;02.02.2026;20.01.2026;;
ПКНФ-000090;20.01.2026;Анкерный болт с гайкой 12*120 HNM ПК (тыс);Оцинкованные метизы (ПК КСС);0.01;0.189;;;20.01.2026;;
ПКНФ-000090;20.01.2026;Болт М10*60 DIN 933 полная резьба  (А2, 10,0, 60,0, DIN 933);Нержавеющие метизы (ПК КСС);30;933;;;20.01.2026;;
ПКНФ-000090;20.01.2026;Болт М12*80 DIN 933 полная резьба  (А2, 12,0, 80,0, DIN 933);Нержавеющие метизы (ПК КСС);8;68;;;20.01.2026;;
ПКНФ-000090;20.01.2026;Болт М16*80 DIN 933 полная резьба  (А2, 16,0, 80,0, DIN 933);Нержавеющие метизы (ПК КСС);8;168;;;20.01.2026;;
ПКНФ-000090;20.01.2026;Гайка М10 DIN 934  (А2, 10,0, DIN 934);Нержавеющие метизы (ПК КСС);34;429;;19.06.2024;20.01.2026;;
ПКНФ-000090;20.01.2026;Гайка М12 DIN 934  (А2, 12,0, DIN 934);Нержавеющие метизы (ПК КСС);12;998;;;20.01.2026;;
ПКНФ-000090;20.01.2026;Гайка М16 DIN 934  (А2, 16,0, DIN 934);Нержавеющие метизы (ПК КСС);8;220;25.04.2024;25.04.2024;20.01.2026;;
ПКНФ-000090;20.01.2026;Грибок канализационный;Полиэтелен, корсис, прагма, НПВХ (ПК КСС);1;15;;27.01.2026;20.01.2026;;
ПКНФ-000090;20.01.2026;Карабин винтовой 4 мм;Крепеж и цепи, тали (ПК КСС);6;21;;;20.01.2026;;
ПКНФ-000090;20.01.2026;Манжета резиновая переходная D 110/124 Уп., черн;Полиэтелен, корсис, прагма, НПВХ (ПК КСС);2;36;;;20.01.2026;;
ПКНФ-000090;20.01.2026;Манжета резиновая переходная D 50/72 Уп., черн;Полиэтелен, корсис, прагма, НПВХ (ПК КСС);1;143;;;20.01.2026;;
ПКНФ-000090;20.01.2026;Отвод 90 гр. НПВХ DN110;Полиэтелен, корсис, прагма, НПВХ (ПК КСС);1;15;;;20.01.2026;;
ПКНФ-000090;20.01.2026;Поплавковый выключатель RL-1 10м;Датчики уровня, преобразователи, реле (ПК КСС);4;49;;05.02.2025;20.01.2026;;
ПКНФ-000090;20.01.2026;Прокладка (паронит) 50;Полиэтелен, корсис, прагма, НПВХ (ПК КСС);8;46;;;20.01.2026;;
ПКНФ-000090;20.01.2026;Проушина прямая 30х70мм;Расходные материалы (ПК КСС);2;211;;;20.01.2026;;
ПКНФ-000090;20.01.2026;Рым-гайка DIN 582 М10;Крепеж и цепи, тали (ПК КСС);6;33;;;20.01.2026;;
ПКНФ-000090;20.01.2026;Рым-гайка DIN 582 М 6;Крепеж и цепи, тали (ПК КСС);6;0.043;;17.02.2025;20.01.2026;;
ПКНФ-000090;20.01.2026;Скоба с вкручивающимся штифтом 0,33 т, 1/2т 1/4, тип G209, для насосов до 250 кг;Крепеж и цепи, тали (ПК КСС);6;17;;23.01.2026;20.01.2026;;
ПКНФ-000090;20.01.2026;Труба 110/3,2/0560 наружная канализация;Полиэтелен, корсис, прагма, НПВХ (ПК КСС);2;107;;;20.01.2026;;
ПКНФ-000090;20.01.2026;Труба двустенная для электропроводки d110 с протяжкой(внутр. d94)/ДКС ;Полиэтелен, корсис, прагма, НПВХ (ПК КСС);3;158;;;20.01.2026;;
ПКНФ-000090;20.01.2026;Труба двустенная для электропроводки d50 с протяжкой(внутр. d41,5) [ДКС] (код 19735) 121950;Полиэтелен, корсис, прагма, НПВХ (ПК КСС);3;101;;;20.01.2026;;
ПКНФ-000090;20.01.2026;Цепь короткозвенная 4мм DIN766 оцинк;Крепеж и цепи, тали (ПК КСС);9.7;280.46;;05.07.2024;20.01.2026;;
ПКНФ-000090;20.01.2026;Цепь Т6-6х18 мм ГОСТ 30441-97 (покрытие хим.окс.);Крепеж и цепи, тали (ПК КСС);12.8;32.2;;;20.01.2026;;
ПКНФ-000090;20.01.2026;Шайба  гровер М12 DIN 127 (А2, DIN 127);Нержавеющие метизы (ПК КСС);12;864.964;;;20.01.2026;;
ПКНФ-000090;20.01.2026;Шайба гроверная оц.М20 DIN 127;Оцинкованные метизы (ПК КСС);0.012;1.164;;;20.01.2026;;
ПКНФ-000090;20.01.2026;Шайба М10 DIN 125  (А2, DIN 125);Нержавеющие метизы (ПК КСС);68;110;;02.02.2026;20.01.2026;;
ПКНФ-000090;20.01.2026;Шайба  гровер М10 DIN 127 (А2, DIN 127);Нержавеющие метизы (ПК КСС);34;0;;;20.01.2026;;
ПКНФ-000090;20.01.2026;Шайба М12 DIN 125  (А2, DIN 125);Нержавеющие метизы (ПК КСС);24;403;;;20.01.2026;;
ПКНФ-000090;20.01.2026;Шайба М16 DIN 125  (А2, DIN 125);Нержавеющие метизы (ПК КСС);16;635;;;20.01.2026;;
ПКНФ-000090;20.01.2026;Шайба гровер М16 DIN 127 (А2, DIN 127);Нержавеющие метизы (ПК КСС);8;1652;;;20.01.2026;;
ПКНФ-000090;20.01.2026;Шайба плоская оц. М6 DIN 125;Оцинкованные метизы (ПК КСС);0.006;0.596;;25.08.2025;20.01.2026;;
ПКНФ-000090;20.01.2026;Шайба плоская оц.М16  DIN 125;Оцинкованные метизы (ПК КСС);0.072;0.676;;27.06.2024;20.01.2026;;
ПКНФ-000090;20.01.2026;Шайба плоская оц.М20  DIN 125;Оцинкованные метизы (ПК КСС);0.024;0.51;;27.06.2024;20.01.2026;;
ПКНФ-000122;20.01.2026;Профиль пс (0,6) 50/50 L= 3 м /12шт-300шт/;Расходные материалы (ПК КСС);10;10;;;20.01.2026;;
ПКНФ-000122;20.01.2026;Шуруп 4,2/13;Расходные материалы (ПК КСС);5;5;;;20.01.2026;;
ПКНФ-000122;20.01.2026;Болт оцинк. М6х40 DIN 933;Оцинкованные метизы (ПК КСС);0.006;0.136;;;20.01.2026;;
ПКНФ-000122;20.01.2026;7209.1.1 -Рама для насосов Балка транспортировочнаяПлощадка для обслуживания Балка для кабеляЛес;Составные части трубопровода (Пк КСС);1;1;;;20.01.2026;ПКНФ-001243;04.12.2025
ПКНФ-000122;20.01.2026;7209.1.1- Трубопровод;Составные части трубопровода (Пк КСС);1;1;;;20.01.2026;ПКНФ-001242;04.12.2025
ПКНФ-000122;20.01.2026;Профилированный лист С-21х1100 (ОЦ-01-БЦ-0,5);Расходные материалы (ПК КСС);40;40;;;20.01.2026;;
ПКНФ-000122;20.01.2026;Профилированный лист С-8х1150 (ВикингМП-01-RAL-0.45);Расходные материалы (ПК КСС);11;12;;;20.01.2026;;
ПКНФ-000122;20.01.2026;Труба э/с 108*4,0 ГОСТ 10704-91;СНГ;0.062;0.062;;;20.01.2026;;
ПКНФ-000122;20.01.2026;Шайба гроверная оц.Ф10 DIN 127;Оцинкованные метизы (ПК КСС);0.02;0.04;;;20.01.2026;;
ПКНФ-000122;20.01.2026;Гайка шестигр.М10 оц. DIN934;Оцинкованные метизы (ПК КСС);0.02;0.402;07.10.2024;07.10.2024;20.01.2026;;
ПКНФ-000122;20.01.2026;Скоба такелажная М4;Крепеж и цепи, тали (ПК КСС);6;71;;;20.01.2026;;
ПКНФ-000122;20.01.2026;Трубная изоляция 89/9 (15);Расходные материалы (ПК КСС);48;49;;;20.01.2026;;
ПКНФ-000122;20.01.2026;7209.1.1 Установка подачи воды для пожаротушения;Установки ВНС и ПНС (ПК КСС);1;0;13.01.2026;;20.01.2026;ПКНФ-001134;11.11.2025
ПКНФ-000122;20.01.2026;Труба 25х25х2  ГОСТ;Черные трубы, листы, круги (ПК КСС);30;43;;;20.01.2026;;
ПКНФ-000122;20.01.2026;Болт оцинк. 10х40 DIN933;Оцинкованные метизы (ПК КСС);0.02;0.029;;26.01.2026;20.01.2026;;
ПКНФ-000122;20.01.2026;Реле давления РД-2Р 0,5..1,6МПа, G1/4"" ;Датчики уровня, преобразователи, реле (ПК КСС);1;1;;;20.01.2026;;
ПКНФ-000122;20.01.2026;Труба 30х20х2 ГОСТ;Черные трубы, листы, круги (ПК КСС);40;40;;;20.01.2026;;
ПКНФ-000122;20.01.2026;Уголок 90х6 чермет;Черные трубы, листы, круги (ПК КСС);8;8;;;20.01.2026;;
ПКНФ-000122;20.01.2026;Уголок 75х5 чермет;Черные трубы, листы, круги (ПК КСС);10;10;;;20.01.2026;;
ПКНФ-000122;20.01.2026;Уголок 50х4 чермет;Черные трубы, листы, круги (ПК КСС);10;10;;;20.01.2026;;
ПКНФ-000122;20.01.2026;Шаровой кран латунный 1/2"" ВР, с дренажем и воздухоотводчиком, ручка-бабочка, Pride LD 44.344.15;Арматура (ПК КСС);1;2;;;20.01.2026;;
ПКНФ-000122;20.01.2026;Ниппель прямой никелированный 1/2"" НР. LD Pride LD.67.501.15;Арматура (ПК КСС);1;2;;;20.01.2026;;
ПКНФ-000122;20.01.2026;Муфта никелированная 1/2"" ВР, LD Pride LD.67.502.15;Арматура (ПК КСС);1;5;;;20.01.2026;;
ПКНФ-000122;20.01.2026;Труба э/с 159х4,5 ГОСТ 10704-91;Черные трубы, листы, круги (ПК КСС);0.031;0.031;;;20.01.2026;;
ПКНФ-000122;20.01.2026;Труба э/с 133х4,0 ГОСТ 10704-91;Черные трубы, листы, круги (ПК КСС);10;10;;;20.01.2026;;
ПКНФ-000122;20.01.2026;Труба 50х25х2  ГОСТ 8639-82;Черные трубы, листы, круги (ПК КСС);30;57;;;20.01.2026;;
ПКНФ-000122;20.01.2026;Труба 40х25х2 ГОСТ;Черные трубы, листы, круги (ПК КСС);15;15;;;20.01.2026;;
ПКНФ-000122;20.01.2026;Уголок 75х5;Черные трубы, листы, круги (ПК КСС);30;40;;;20.01.2026;;
ПКНФ-000122;20.01.2026;Саморезы кров. 4,8*29 RAL;Расходные материалы (ПК КСС);700;1000;;;20.01.2026;;
ПКНФ-000122;20.01.2026;Труба АД31Т1 д.20х2х6000мм;Черные трубы, листы, круги (ПК КСС);3;3;;;20.01.2026;;
ПКНФ-000122;20.01.2026;Заглушка для трубы 25х25 мм пластик;Расходные материалы (ПК КСС);2;0;23.04.2024;03.02.2026;20.01.2026;;
ПКНФ-000122;20.01.2026;Болт М14*060 DIN 933 полная резьба  (А2, 14,0, 100,0, DIN 933);Нержавеющие метизы (ПК КСС);24;4;25.04.2024;02.02.2026;20.01.2026;;
ПКНФ-000122;20.01.2026;Шаровой кран латунный 3/4"" ВР, ручка-рычаг, LD Pride 47.20.В-В.P;Арматура (ПК КСС);3;4;;;20.01.2026;;
ПКНФ-000122;20.01.2026;Саморез 3,5*25 п/шайба;Оцинкованные метизы (ПК КСС);5;6.81;;;20.01.2026;;
ПКНФ-000122;20.01.2026;Шайба плоская оц. М10  DIN 125;Оцинкованные метизы (ПК КСС);0.04;0.334;;25.08.2025;20.01.2026;;
ПКНФ-000122;20.01.2026;Навесной замок с ключом GPLK-50L;Оцинкованные метизы (ПК КСС);4;69;;20.01.2025;20.01.2026;;
ПКНФ-000122;20.01.2026;Ремень стяжной 7,0/14,0/10000 75мм;Крепеж и цепи, тали (ПК КСС);13;78;;;20.01.2026;;
ПКНФ-000122;20.01.2026;Труба 20х20х2 ГОСТ 8639-82;Черные трубы, листы, круги (ПК КСС);12;51.8;;29.01.2024;20.01.2026;;
ПКНФ-000122;20.01.2026;Клапан обратный шаровый Ду80 Ру16 канализационный;Арматура (ПК КСС);2;7;;;20.01.2026;;
ПКНФ-000122;20.01.2026;Прокладка (паронит) 80;Полиэтелен, корсис, прагма, НПВХ (ПК КСС);7;23;;;20.01.2026;;
ПКНФ-000122;20.01.2026;Труба 40х20х1.5 ГОСТ 8645-68;Черные трубы, листы, круги (ПК КСС);84;84;;;20.01.2026;;
ПКНФ-000122;20.01.2026;Труба 40х40х2 ГОСТ 8639-82;Черные трубы, листы, круги (ПК КСС);24;118.7;;;20.01.2026;;
ПКНФ-000122;20.01.2026;Труба 40х40х3 ГОСТ 8639-82;Черные трубы, листы, круги (ПК КСС);30;43.4;;;20.01.2026;;
ПКНФ-000122;20.01.2026;Труба 100х50х3 ГОСТ 8645-68;Черные трубы, листы, круги (ПК КСС);8;8;;;20.01.2026;;
ПКНФ-000122;20.01.2026;Труба 40х20х2 ГОСТ 8639-82;Черные трубы, листы, круги (ПК КСС);17;64.5;;29.01.2024;20.01.2026;;
ПКНФ-000122;20.01.2026;Швеллер 20 ГОСТ 8240-97;Черные трубы, листы, круги (ПК КСС);11;63;;;20.01.2026;;
ПКНФ-000122;20.01.2026;Шпилька М10 L1000 (А2, DIN975);Нержавеющие метизы (ПК КСС);2;4;;02.02.2026;20.01.2026;;
ПКНФ-000122;20.01.2026;Болт М10*60 DIN 933 полная резьба  (А2, 10,0, 60,0, DIN 933);Нержавеющие метизы (ПК КСС);60;983;;;20.01.2026;;
ПКНФ-000122;20.01.2026;Болт М16*80 DIN 933 полная резьба  (А2, 16,0, 80,0, DIN 933);Нержавеющие метизы (ПК КСС);56;256;;;20.01.2026;;
ПКНФ-000122;20.01.2026;Гайка М10 DIN 934  (А2, 10,0, DIN 934);Нержавеющие метизы (ПК КСС);72;495;;19.06.2024;20.01.2026;;
ПКНФ-000122;20.01.2026;Гайка М14 DIN 934  (А2, 14,0, DIN 934);Нержавеющие метизы (ПК КСС);24;843;;;20.01.2026;;
ПКНФ-000122;20.01.2026;Гайка М16 DIN 934  (А2, 16,0, DIN 934);Нержавеющие метизы (ПК КСС);56;308;25.04.2024;25.04.2024;20.01.2026;;
ПКНФ-000122;20.01.2026;Грибок канализационный;Полиэтелен, корсис, прагма, НПВХ (ПК КСС);2;17;;27.01.2026;20.01.2026;;
ПКНФ-000122;20.01.2026;Карабин винтовой 4 мм;Крепеж и цепи, тали (ПК КСС);6;21;;;20.01.2026;;
ПКНФ-000122;20.01.2026;Карабин винтовой 6 мм;Водоподготовка (ПК КСС);6;99;;;20.01.2026;;
ПКНФ-000122;20.01.2026;Манжета резиновая переходная D 110/124 Уп., черн;Полиэтелен, корсис, прагма, НПВХ (ПК КСС);3;38;;;20.01.2026;;
ПКНФ-000122;20.01.2026;Манжета резиновая переходная D 50/72 Уп., черн;Полиэтелен, корсис, прагма, НПВХ (ПК КСС);1;143;;;20.01.2026;;
ПКНФ-000122;20.01.2026;Отвод 90 гр. НПВХ DN110;Полиэтелен, корсис, прагма, НПВХ (ПК КСС);4;21;;;20.01.2026;;
ПКНФ-000122;20.01.2026;Проушина прямая 30х70мм;Расходные материалы (ПК КСС);6;219;;;20.01.2026;;
ПКНФ-000122;20.01.2026;Рым-гайка DIN 582 М10;Крепеж и цепи, тали (ПК КСС);6;33;;;20.01.2026;;
ПКНФ-000122;20.01.2026;Рым-гайка DIN 582 М 6;Крепеж и цепи, тали (ПК КСС);0.006;0.049;;17.02.2025;20.01.2026;;
ПКНФ-000122;20.01.2026;Скоба такелажная М6;Крепеж и цепи, тали (ПК КСС);6;54.1;;03.07.2025;20.01.2026;;
ПКНФ-000122;20.01.2026;Труба 110/3,2/0560 наружная канализация;Полиэтелен, корсис, прагма, НПВХ (ПК КСС);4;111;;;20.01.2026;;
ПКНФ-000122;20.01.2026;Труба двустенная для электропроводки d110 с протяжкой(внутр. d94)/ДКС ;Полиэтелен, корсис, прагма, НПВХ (ПК КСС);3;158;;;20.01.2026;;
ПКНФ-000122;20.01.2026;Труба двустенная для электропроводки d50 с протяжкой(внутр. d41,5) [ДКС] (код 19735) 121950;Полиэтелен, корсис, прагма, НПВХ (ПК КСС);3;101;;;20.01.2026;;
ПКНФ-000122;20.01.2026;Футорка ник. латун. 1/2х 1/4;Арматура (ПК КСС);1;3;;;20.01.2026;;
ПКНФ-000122;20.01.2026;Цепь короткозвенная 4мм DIN766 оцинк;Крепеж и цепи, тали (ПК КСС);7.2;273.46;;05.07.2024;20.01.2026;;
ПКНФ-000122;20.01.2026;Цепь короткозвенная 6мм DIN766 оцинк;Крепеж и цепи, тали (ПК КСС);10;308.5;;;20.01.2026;;
ПКНФ-000122;20.01.2026;Шайба  гровер М14 DIN 127 (А2, DIN 127);Нержавеющие метизы (ПК КСС);24;1954;;;20.01.2026;;
ПКНФ-000122;20.01.2026;Шайба М10 DIN 125  (А2, DIN 125);Нержавеющие метизы (ПК КСС);54;46;;02.02.2026;20.01.2026;;
ПКНФ-000122;20.01.2026;Шайба М14 DIN 125  (А2, DIN 125);Нержавеющие метизы (ПК КСС);48;472;;;20.01.2026;;
ПКНФ-000122;20.01.2026;Шайба М16 DIN 125  (А2, DIN 125);Нержавеющие метизы (ПК КСС);112;811;;;20.01.2026;;
ПКНФ-000122;20.01.2026;Шайба гровер М16 DIN 127 (А2, DIN 127);Нержавеющие метизы (ПК КСС);56;1740;;;20.01.2026;;
ПКНФ-000122;20.01.2026;Шайба плоская оц. М6 DIN 125;Оцинкованные метизы (ПК КСС);0.006;0.596;;25.08.2025;20.01.2026;;
ПКНФ-000069;20.01.2026;Резервуар питьевой воды Samitech-ENP-5;Перекупные изделия ЕН;2;0;16.02.2026;16.02.2026;20.01.2026;;
ПКНФ-000091;21.01.2026;Карабин винтовой 5 мм;Крепеж и цепи, тали (ПК КСС);6;180;;;21.01.2026;;
ПКНФ-000091;21.01.2026;7024.2 КСС ШУК- 2/3 -7,5кВт +УХЛ1;Шкафы управления (ПК КСС);1;0;;;21.01.2026;;
ПКНФ-000091;21.01.2026;Насос 100WQ70-17-7.5ACW(I), 7.5кВт, без АТМ DN100, с реж.механизмом, 2-х полюс.;Насосы CNP (ПК КСС);2;0;09.02.2026;09.02.2026;21.01.2026;;
ПКНФ-000091;21.01.2026;7024.2 - Трубопровод;Составные части трубопровода (Пк КСС);1;0;29.01.2026;;21.01.2026;ПКНФ-001463;29.12.2025
ПКНФ-000091;21.01.2026;7024.2 - Рама под УПМ, Балка под крышку;Составные части трубопровода (Пк КСС);1;0;02.02.2026;;21.01.2026;ПКНФ-000157;23.01.2026
ПКНФ-000091;21.01.2026;7024.2 - Направляющие под корзину  Площадка Лестница Балка транспортировочная Корзина;Составные части трубопровода (Пк КСС);1;0;02.02.2026;;21.01.2026;ПКНФ-000107;22.01.2026
ПКНФ-000091;21.01.2026;Болт оцинк. М6х40 DIN 933;Оцинкованные метизы (ПК КСС);0.006;0.136;;;21.01.2026;;
ПКНФ-000091;21.01.2026;Автоматическая трубная муфта для насоса WQ DN100, TOS-100, мощность до 15кВт включительно (ПК);УПМ СNP (ПК КСС);2;2;;;21.01.2026;;
ПКНФ-000091;21.01.2026;Труба э/с 108*4,0 ГОСТ 10704-91;СНГ;0.092;0.18;;;21.01.2026;;
ПКНФ-000091;21.01.2026;Болт М12*40 DIN 933 полная резьба  (А2, 12,0, 45,0, DIN 933) ;Нержавеющие метизы (ПК КСС);4;206;;;21.01.2026;;
ПКНФ-000091;21.01.2026;Скоба такелажная М4;Крепеж и цепи, тали (ПК КСС);6;75;;;21.01.2026;;
ПКНФ-000091;21.01.2026;Труба 25х25х2  ГОСТ;Черные трубы, листы, круги (ПК КСС);85;214;;;21.01.2026;;
ПКНФ-000091;21.01.2026;Труба 60х30х2 ГОСТ 8639-82;Черные трубы, листы, круги (ПК КСС);103;121;;;21.01.2026;;
ПКНФ-000091;21.01.2026;Заглушка для трубы 40х40 мм пластик;Расходные материалы (ПК КСС);2;270;;;21.01.2026;;
ПКНФ-000091;21.01.2026;Болт оцинк. М20х60 DIN933;Оцинкованные метизы (ПК КСС);0.012;0.328;;;21.01.2026;;
ПКНФ-000091;21.01.2026;Гайка шестигр. оц. М20 DIN 934 тыс шт;Оцинкованные метизы (ПК КСС);0.012;1.199;;27.06.2024;21.01.2026;;
ПКНФ-000091;21.01.2026;Болт оцинк. М16х80  DIN933;Оцинкованные метизы (ПК КСС);0.048;0.355;;;21.01.2026;;
ПКНФ-000091;21.01.2026;Труба э/с 40х2 ГОСТ;Черные трубы, листы, круги (ПК КСС);37;108;;;21.01.2026;;
ПКНФ-000091;21.01.2026;Труба э/с 60х2,6 ГОСТ;Черные трубы, листы, круги (ПК КСС);75;87;;;21.01.2026;;
ПКНФ-000091;21.01.2026;Труба э/с 530х8 ГОСТ 10705-80;Черные трубы, листы, круги (ПК КСС);82;95;;;21.01.2026;;
ПКНФ-000091;21.01.2026;Труба э/с 325х7 ГОСТ 10705-80;Черные трубы, листы, круги (ПК КСС);100;114;;;21.01.2026;;
ПКНФ-000091;21.01.2026;Труба э/с 159х4,5 ГОСТ 10704-91;Черные трубы, листы, круги (ПК КСС);0.033;0.1;;;21.01.2026;;
ПКНФ-000091;21.01.2026;Труба 50х25х2  ГОСТ 8639-82;Черные трубы, листы, круги (ПК КСС);116;156;;;21.01.2026;;
ПКНФ-000091;21.01.2026;Труба 40х25х2 ГОСТ;Черные трубы, листы, круги (ПК КСС);85;173;;;21.01.2026;;
ПКНФ-000091;21.01.2026;Заглушка для трубы 25х25 мм пластик;Расходные материалы (ПК КСС);2;0;23.04.2024;03.02.2026;21.01.2026;;
ПКНФ-000091;21.01.2026;Шайба гроверная оц. Ф16 DIN 127;Оцинкованные метизы (ПК КСС);0.048;0.31;;27.06.2024;21.01.2026;;
ПКНФ-000091;21.01.2026;Труба 60х40х4  ГОСТ 8639-82;Черные трубы, листы, круги (ПК КСС);113;201;;;21.01.2026;;
ПКНФ-000091;21.01.2026;Навесной замок с ключом GPLK-50L;Оцинкованные метизы (ПК КСС);1;64;;20.01.2025;21.01.2026;;
ПКНФ-000091;21.01.2026;Труба 20х20х2 ГОСТ 8639-82;Черные трубы, листы, круги (ПК КСС);150;289.8;;29.01.2024;21.01.2026;;
ПКНФ-000091;21.01.2026;Гайка шестигр. оц М16  (тыс шт);Оцинкованные метизы (ПК КСС);0.048;0.087;;27.06.2024;21.01.2026;;
ПКНФ-000091;21.01.2026;Труба 40х20х1.5 ГОСТ 8645-68;Черные трубы, листы, круги (ПК КСС);82;111;;;21.01.2026;;
ПКНФ-000091;21.01.2026;Труба 40х40х2 ГОСТ 8639-82;Черные трубы, листы, круги (ПК КСС);100;194.7;;;21.01.2026;;
ПКНФ-000091;21.01.2026;Труба ВГП ОЦ 50х3,5  ГОСТ 3262-75 (м);Черные трубы, листы, круги (ПК КСС);19.2;103;11.11.2025;11.11.2025;21.01.2026;;
ПКНФ-000091;21.01.2026;Труба 40х40х3 ГОСТ 8639-82;Черные трубы, листы, круги (ПК КСС);85;204.4;;;21.01.2026;;
ПКНФ-000091;21.01.2026;Труба 40х20х2 ГОСТ 8639-82;Черные трубы, листы, круги (ПК КСС);71;136.5;;29.01.2024;21.01.2026;;
ПКНФ-000091;21.01.2026;Труба 60х40х2 ГОСТ 8645-68;Черные трубы, листы, круги (ПК КСС);87;87;;;21.01.2026;;
ПКНФ-000091;21.01.2026;Труба 60х60х2  ГОСТ 8639-82;Черные трубы, листы, круги (ПК КСС);131;207;;;21.01.2026;;
ПКНФ-000091;21.01.2026;Шпилька М10 L1000 (А2, DIN975);Нержавеющие метизы (ПК КСС);4;4;;02.02.2026;21.01.2026;;
ПКНФ-000091;21.01.2026;Анкерный болт с гайкой 16*180 HNM тыс;Оцинкованные метизы (ПК КСС);0.016;0.446;;10.06.2024;21.01.2026;;
ПКНФ-000091;21.01.2026;Болт М10*60 DIN 933 полная резьба  (А2, 10,0, 60,0, DIN 933);Нержавеющие метизы (ПК КСС);50;963;;;21.01.2026;;
ПКНФ-000091;21.01.2026;Болт М16*80 DIN 933 полная резьба  (А2, 16,0, 80,0, DIN 933);Нержавеющие метизы (ПК КСС);16;184;;;21.01.2026;;
ПКНФ-000091;21.01.2026;Гайка М10 DIN 934  (А2, 10,0, DIN 934);Нержавеющие метизы (ПК КСС);54;455;;19.06.2024;21.01.2026;;
ПКНФ-000091;21.01.2026;Гайка М12 DIN 934  (А2, 12,0, DIN 934);Нержавеющие метизы (ПК КСС);4;1007;;;21.01.2026;;
ПКНФ-000091;21.01.2026;Гайка М16 DIN 934  (А2, 16,0, DIN 934);Нержавеющие метизы (ПК КСС);16;236;25.04.2024;25.04.2024;21.01.2026;;
ПКНФ-000091;21.01.2026;Грибок канализационный;Полиэтелен, корсис, прагма, НПВХ (ПК КСС);1;15;;27.01.2026;21.01.2026;;
ПКНФ-000091;21.01.2026;Задвижка клиновая Ду100 Ру16 штурвал 30ч39р;Арматура (ПК КСС);2;8;;;21.01.2026;;
ПКНФ-000091;21.01.2026;Карабин винтовой 4 мм;Крепеж и цепи, тали (ПК КСС);6;25;;;21.01.2026;;
ПКНФ-000091;21.01.2026;Клапан обратный шаровой DN100 PN16 канализационный;Арматура (ПК КСС);2;6;;;21.01.2026;;
ПКНФ-000091;21.01.2026;Манжета резиновая переходная D 110/124 Уп., черн;Полиэтелен, корсис, прагма, НПВХ (ПК КСС);2;38;;;21.01.2026;;
ПКНФ-000091;21.01.2026;Манжета резиновая переходная D 50/72 Уп., черн;Полиэтелен, корсис, прагма, НПВХ (ПК КСС);1;143;;;21.01.2026;;
ПКНФ-000091;21.01.2026;Муфта Корсис DN200 (OD);Полиэтелен, корсис, прагма, НПВХ (ПК КСС);1;12;;;21.01.2026;;
ПКНФ-000091;21.01.2026;Отвод 90 гр. НПВХ DN110;Полиэтелен, корсис, прагма, НПВХ (ПК КСС);1;15;;;21.01.2026;;
ПКНФ-000091;21.01.2026;Поплавковый выключатель RL-1 10м;Датчики уровня, преобразователи, реле (ПК КСС);4;49;;05.02.2025;21.01.2026;;
ПКНФ-000091;21.01.2026;Прокладка (паронит) 100;Полиэтелен, корсис, прагма, НПВХ (ПК КСС);8;86;;;21.01.2026;;
ПКНФ-000091;21.01.2026;Проушина прямая 30х70мм;Расходные материалы (ПК КСС);2;213;;;21.01.2026;;
ПКНФ-000091;21.01.2026;Рым-гайка DIN 582 М10;Крепеж и цепи, тали (ПК КСС);6;33;;;21.01.2026;;
ПКНФ-000091;21.01.2026;Рым-гайка DIN 582 М 6;Крепеж и цепи, тали (ПК КСС);0.006;0.049;;17.02.2025;21.01.2026;;
ПКНФ-000091;21.01.2026;Скоба с вкручивающимся штифтом 0,33 т, 1/2т 1/4, тип G209, для насосов до 250 кг;Крепеж и цепи, тали (ПК КСС);6;17;;23.01.2026;21.01.2026;;
ПКНФ-000091;21.01.2026;Труба 110/3,2/0560 наружная канализация;Полиэтелен, корсис, прагма, НПВХ (ПК КСС);2;107;;;21.01.2026;;
ПКНФ-000091;21.01.2026;Труба 200/4,9/1200 наружная канализация;Полиэтелен, корсис, прагма, НПВХ (ПК КСС);0.5;9;;;21.01.2026;;
