Product order name;Product order date;Material name;Material group;qty;Current qty;Posted date;For admission date;Create date;Product order name child;Product order date child
ПКНФ-001317;15.12.2025;Шайба плоская оц. М6 DIN 125;Оцинкованные метизы (ПК КСС);0.006;0.59;;25.08.2025;15.12.2025;;
ПКНФ-001317;15.12.2025;Шайба плоская оц.М16  DIN 125;Оцинкованные метизы (ПК КСС);0.2;0.772;;27.06.2024;15.12.2025;;
ПКНФ-001317;15.12.2025;Шайба плоская оц.М20  DIN 125;Оцинкованные метизы (ПК КСС);0.072;0.44;;27.06.2024;15.12.2025;;
ПКНФ-001333;15.12.2025;Клемма двухуровневая винтовой зажим 4 точки подключения 2.5кв.мм сер.;Электротовары КСС ШУ;12;430;;;15.12.2025;;
ПКНФ-001333;15.12.2025;Выключатель автоматический для защиты двигателя 25-40А NS2-80B (R) CHINT 495087;Электротовары КСС ШУ;2;4;;;15.12.2025;;
ПКНФ-001333;15.12.2025;Утройство плавного пуска ESQ-GS9-022 (44А, 380В, 22кВт, встроенный шунтирующий контактор);Электротовары КСС ШУ;2;0;;27.01.2026;15.12.2025;;
ПКНФ-001333;15.12.2025;Кабель-канал перфорированный 40х60 L2000 RL6 G DKC 01163RL;Электротовары КСС ШУ;3.5;32.5;;;15.12.2025;;
ПКНФ-001333;15.12.2025;Матрица светодиодная AD16-22HS крас. EKF ledm-ad16-r;Электротовары КСС ШУ;3;0;;;15.12.2025;;
ПКНФ-001333;15.12.2025;Провод ПУГВнг(А)-LS 1х0,5 С;Электротовары КСС ШУ;22;1230;;;15.12.2025;;
ПКНФ-001333;15.12.2025;Наконечник штыревой втулочный изол. НШвИ(2) 0.5-8 (уп.50шт);Электротовары КСС ШУ;54;2590;;10.02.2026;15.12.2025;;
ПКНФ-001333;15.12.2025;Знак ""Земля"" круглый d20мм EKF an-1-04;Электротовары КСС ШУ;2;0;;10.02.2026;15.12.2025;;
ПКНФ-001333;15.12.2025;Термостат NC (обогрев) на DIN-рейку 10А 230В IP20;Электротовары КСС ШУ;1;41;;;15.12.2025;;
ПКНФ-001333;15.12.2025;Выключатель автоматический модульный 3п C 6А 4.5кА ВА 47-63;Электротовары КСС ШУ;2;50;;;15.12.2025;;
ПКНФ-001333;15.12.2025;Трубка термоусадочная ТТУ нг-LS 2/1 красн. 1м IEK UDRS-D2-1-K04;Электротовары КСС ШУ;1;78.25;;;15.12.2025;;
ПКНФ-001333;15.12.2025;Трубка термоусадочная ТТУ нг-LS 2/1 желт. 1м IEK UDRS-D2-1-K05;Электротовары КСС ШУ;1.5;68.5;;;15.12.2025;;
ПКНФ-001333;15.12.2025;Трубка термоусадочная ТТУ нг-LS 2/1 зел. 1м IEK UDRS-D2-1-K06;Электротовары КСС ШУ;1;168.25;;;15.12.2025;;
ПКНФ-001333;15.12.2025;Ограничитель на DIN-рейку 1 винт HDW-211;Электротовары КСС ШУ;24;0;;10.02.2026;15.12.2025;;
ПКНФ-001333;15.12.2025;Выключатель автоматический модульный 1п C 6А 4.5кА ВА 47-63;Электротовары КСС ШУ;6;96;;;15.12.2025;;
ПКНФ-001333;15.12.2025;Кабель-канал перфорированный 25х40 L2000 RL6 G DKC 01163RL;Электротовары КСС ШУ;1.5;1.75;;;15.12.2025;;
ПКНФ-001333;15.12.2025;Шина нулевая ""N"" на DIN-рейку в корпусе 4х7 групп;Электротовары КСС ШУ;1;31;;;15.12.2025;;
ПКНФ-001333;15.12.2025;Держатель маркировки LH 20х25мм;Электротовары КСС ШУ;12;291;;;15.12.2025;;
ПКНФ-001333;15.12.2025;Символ ""Молния"" (треугольник) 50х50х50мм;Электротовары КСС ШУ;1;39;;;15.12.2025;;
ПКНФ-001333;15.12.2025;Обогреватель на DIN-рейку клеммный 45Вт 230В IP20;Электротовары КСС ШУ;1;10;;;15.12.2025;;
ПКНФ-001333;15.12.2025;Саморез 4.2х25 металл-металл с прессшайбой сверло цинк (уп.200шт);Электротовары КСС ШУ;14;456;;;15.12.2025;;
ПКНФ-001333;15.12.2025;Переключатель BG33 3P 2NO короткая ручка;Электротовары КСС ШУ;2;0;;;15.12.2025;;
ПКНФ-001333;15.12.2025;DIN-рейка перфорированная L2000 1мм 35х7,5;Электротовары КСС ШУ;2;2;;;15.12.2025;;
ПКНФ-001333;15.12.2025;Шайба гроверная оц.М6 DIN 127;Оцинкованные метизы (ПК КСС);0.002;0.049;;;15.12.2025;;
ПКНФ-001333;15.12.2025;Контакт дополнительный NS2-AU11 для NS2-80B (длинный шток) (R) CHINT 495972;Электротовары КСС ШУ;2;7;;;15.12.2025;;
ПКНФ-001333;15.12.2025;Провод ПуГВнг(А)-LS 1х10 С;Электротовары КСС ШУ;3;0;;12.10.2025;15.12.2025;;
ПКНФ-001333;15.12.2025;Сальник PG 36 диаметр проводника 22-32 мм IP54;Электротовары КСС ШУ;2;15;;;15.12.2025;;
ПКНФ-001333;15.12.2025;Зажим наборный ЗНИ-16мм2 (JXB100А) серый;Электротовары КСС ШУ;9;129;;;15.12.2025;;
ПКНФ-001333;15.12.2025;Колодка клеммная JXB-2.5/35 серая;Электротовары КСС ШУ;24;0;;10.02.2026;15.12.2025;;
ПКНФ-001333;15.12.2025;Заглушка для JXB-2,5/35 серая;Электротовары КСС ШУ;3;0;;10.02.2026;15.12.2025;;
ПКНФ-001333;15.12.2025;Колодка клеммная JXB-35/35 синяя;Электротовары КСС ШУ;1;75;;;15.12.2025;;
ПКНФ-001333;15.12.2025;Сальник PG 29 (d проводника 18-24мм, D резьбовой 36мм) IP54;Электротовары КСС ШУ;2;0;;10.02.2026;15.12.2025;;
ПКНФ-001333;15.12.2025;Колодка клеммная JXB-2.5/35 синяя;Электротовары КСС ШУ;2;72;;10.02.2026;15.12.2025;;
ПКНФ-001333;15.12.2025;Механизм блокировки для КМЭ (40А-95А);Электротовары КСС ШУ;1;103;;;15.12.2025;;
ПКНФ-001333;15.12.2025;Колодка клеммная ЕК-16/80 JXB земля;Электротовары КСС ШУ;3;128;;06.12.2024;15.12.2025;;
ПКНФ-001333;15.12.2025;CCU825-HOME/DB/AE-PC (GSM контроллер CCU825-HOME;Электротовары КСС ШУ;1;2;;;15.12.2025;;
ПКНФ-001333;15.12.2025;Изолятор торцевой для клемм KRUKB-3-5 DKC D-KRUKB-3-5;Электротовары КСС ШУ;1;185;;;15.12.2025;;
ПКНФ-001333;15.12.2025;Сальник PG 9;Электротовары КСС ШУ;100;120;;10.02.2026;15.12.2025;;
ПКНФ-001333;15.12.2025;Наконечник штыревой втулочный изол. НШвИ 6.0-12 (уп.50шт);Электротовары КСС ШУ;38;1262;;25.08.2025;15.12.2025;;
ПКНФ-001333;15.12.2025;Наконечник штыревой втулочный изол. НШвИ 10.0-12 (уп.50шт);Электротовары КСС ШУ;26;590;;;15.12.2025;;
ПКНФ-001333;15.12.2025;Наконечник штыревой втулочный изол. НШвИ(2) 10.0-14 (уп.50шт);Электротовары КСС ШУ;9;483;;;15.12.2025;;
ПКНФ-001333;15.12.2025;Хомут 2,5х150 нейл. (уп.100 шт);Электротовары КСС ШУ;30;0;;;15.12.2025;;
ПКНФ-001333;15.12.2025;Трубка термоус. ТУТ (HF)-16/8, красн. (уп.50м);Электротовары КСС ШУ;1.5;35;;;15.12.2025;;
ПКНФ-001333;15.12.2025;Выключатель нагрузки 3п 63А ВН-63N;Электротовары КСС ШУ;2;20;;;15.12.2025;;
ПКНФ-001333;15.12.2025;Колодка клеммная ЕК-35/125 JXB земля;Электротовары КСС ШУ;1;33;;19.02.2025;15.12.2025;;
ПКНФ-001333;15.12.2025;Контактор КМЭ 65А 220В NO+NC;Электротовары КСС ШУ;2;1;;;15.12.2025;;
ПКНФ-001333;15.12.2025;Наконечник кабельный ТМЛ(DIN) 6-6;Электротовары КСС ШУ;14;84;;;15.12.2025;;
ПКНФ-001333;15.12.2025;Лента двусторонняя клейкая (скотч), 20 ммх5 м, прозрачная;Электротовары КСС ШУ;2;18;;;15.12.2025;;
ПКНФ-001333;15.12.2025;Лента двусторонняя клейкая (скотч), 12 ммх5 м, прозрачная;Электротовары КСС ШУ;2;29;;;15.12.2025;;
ПКНФ-001333;15.12.2025;Реле контроля наличия и чередования фаз CKF-318-1;Электротовары КСС ШУ;2;35;;;15.12.2025;;
ПКНФ-001333;15.12.2025;Наконечник штыревой втулочный изол. НШвИ 0.5-8 (уп.50шт);Электротовары КСС ШУ;78;13804;;;15.12.2025;;
ПКНФ-001333;15.12.2025;Саморез 4.2х13 металл-металл с прессшайбой сверло цинк (уп.200шт);Электротовары КСС ШУ;42;1200.91;;;15.12.2025;;
ПКНФ-001333;15.12.2025;Маркер для кабеля 0.5-1.5мм символ ""1"" (уп.200шт) ДКС;Электротовары КСС ШУ;41;9067;;;15.12.2025;;
ПКНФ-001333;15.12.2025;Маркер для кабеля 0.5-1.5мм символ ""2"" (уп.200шт) ДКС;Электротовары КСС ШУ;43;4481;;;15.12.2025;;
ПКНФ-001333;15.12.2025;Маркер для кабеля 0.5-1.5мм символ ""3"" (уп.200шт) ДКС;Электротовары КСС ШУ;35;4745;;;15.12.2025;;
ПКНФ-001333;15.12.2025;Маркер для JXB с нумерацией 1-50 (уп.100шт);Электротовары КСС ШУ;500;9397;;;15.12.2025;;
ПКНФ-001333;15.12.2025;Сальник PG 16 10-14мм IP54;Электротовары КСС ШУ;2;163;;;15.12.2025;;
ПКНФ-001333;15.12.2025;Вентилятор с фильтром 52 м3/ч 124х124 мм;Электротовары КСС ШУ;1;1;;12.10.2025;15.12.2025;;
ПКНФ-001333;15.12.2025;Решетка вентиляционная с фильтром 124x124мм IP54;Электротовары КСС ШУ;1;1;;12.10.2025;15.12.2025;;
ПКНФ-001333;15.12.2025;Болт оцинк. М6х20 DIN 933;Оцинкованные метизы (ПК КСС);0.002;0.003;;;15.12.2025;;
ПКНФ-001333;15.12.2025;Гайка оцинк. DIN 934 М6;Оцинкованные метизы (ПК КСС);0.002;0.049;;04.03.2025;15.12.2025;;
ПКНФ-001333;15.12.2025;ID 100.80, Дверь внутренняя глухая для корпуса MEV 1000х800;Корпусы для ШУ;1;0;;;15.12.2025;;
ПКНФ-001333;15.12.2025;MES 100.80.30, Шкаф компактный распределительный 1000х800х300;Корпусы для ШУ;1;1;;;15.12.2025;;
ПКНФ-001333;15.12.2025;RKE4CO024LT Реле 4CO, 5A (250VAC/30VDC), 24VDC, мех. индикация, тест-кнопка с блокировкой, LED;Электротовары КСС ШУ;4;96;;;15.12.2025;;
ПКНФ-001333;15.12.2025;Блок автоматики KQ510;Электротовары КСС ШУ;2;7;03.12.2024;03.12.2024;15.12.2025;;
ПКНФ-001333;15.12.2025;Зажим наборный ЗНИ-2,5PEN 2,5мм2 (JXB-земля);Электротовары КСС ШУ;2;153;;;15.12.2025;;
ПКНФ-001333;15.12.2025;Лампа AD-22DS(LED) матрица d22мм желтый 230В;Электротовары КСС ШУ;2;132;;;15.12.2025;;
ПКНФ-001333;15.12.2025;Лампа AD-22DS(LED) матрица d22мм зеленый 230В;Электротовары КСС ШУ;5;26;;;15.12.2025;;
ПКНФ-001333;15.12.2025;Маркер для кабеля 0.5-1.5мм символ ""0"" (уп.200шт) ДКС;Электротовары КСС ШУ;29;6377;;;15.12.2025;;
ПКНФ-001333;15.12.2025;Маркер для кабеля 0.5-1.5мм символ ""4"" (уп.200шт) ДКС;Электротовары КСС ШУ;38;790;;;15.12.2025;;
ПКНФ-001333;15.12.2025;Маркер для кабеля 0.5-1.5мм символ ""5"" (уп.200шт) ДКС;Электротовары КСС ШУ;17;5657;;;15.12.2025;;
ПКНФ-001333;15.12.2025;Маркер для кабеля 0.5-1.5мм символ ""6"" (уп.200шт) ДКС;Электротовары КСС ШУ;21;5585;;;15.12.2025;;
ПКНФ-001333;15.12.2025;Маркер для кабеля 0.5-1.5мм символ ""7"" (уп.200шт) ДКС;Электротовары КСС ШУ;18;1579;;;15.12.2025;;
ПКНФ-001333;15.12.2025;Маркер для кабеля 0.5-1.5мм символ ""8"" (уп.200шт) ДКС;Электротовары КСС ШУ;28;893;;;15.12.2025;;
ПКНФ-001333;15.12.2025;Маркер для кабеля 0.5-1.5мм символ ""9"" (уп.200шт) ДКС;Электротовары КСС ШУ;34;789;;;15.12.2025;;
ПКНФ-001333;15.12.2025;Маркер для JXB с нумерацией 1-10 (уп.100шт);Электротовары КСС ШУ;500;3341;;;15.12.2025;;
ПКНФ-001333;15.12.2025;Провод ПУГВнг(А)-LS 1х0,5 Б;Электротовары КСС ШУ;79;2440;;;15.12.2025;;
ПКНФ-001333;15.12.2025;Провод ПУГВнг(А)-LS 1х0,5 К;Электротовары КСС ШУ;24;1205;;;15.12.2025;;
ПКНФ-001333;15.12.2025;Провод ПУГВнг(А)-LS 1х0,5 Ч;Электротовары КСС ШУ;26;1088;;;15.12.2025;;
ПКНФ-001333;15.12.2025;Провод ПУГВнг(А)-LS 1х10 Б;Электротовары КСС ШУ;12;0;;;15.12.2025;;
ПКНФ-001333;15.12.2025;Провод ПуГВнг(А)-LS 1х10 Ж/З;Электротовары КСС ШУ;1.5;41;;12.10.2025;15.12.2025;;
ПКНФ-001333;15.12.2025;Провод ПУГВнг(А)-LS 1х6 Б;Электротовары КСС ШУ;18;0;;10.02.2026;15.12.2025;;
ПКНФ-001333;15.12.2025;Провод ПуГВнг(А)-LS 1х6 Ж/З;Электротовары КСС ШУ;9;171;;;15.12.2025;;
ПКНФ-001333;15.12.2025;Программируемое реле ПР200-24.2.2.0;Электротовары КСС ШУ;1;4;;;15.12.2025;;
ПКНФ-001333;15.12.2025;Реле RFT2CO730LT, 2CO, 8A(250VAC/30VDC), 230VAC, LED, мех. инд., тест-кнопка;Электротовары КСС ШУ;3;21;;;15.12.2025;;
ПКНФ-001333;15.12.2025;Спираль монтажная СМ-06-04 (10м);Электротовары КСС ШУ;0.3;3.141;;;15.12.2025;;
ПКНФ-001333;15.12.2025;Трубка термоус. ТУТ (HF)-16/8, желт. (уп.50м) (КВТ);Электротовары КСС ШУ;1.5;35;;;15.12.2025;;
ПКНФ-001333;15.12.2025;Трубка термоус. ТУТ (HF)-16/8, зел. (уп.50м) КВТ;Электротовары КСС ШУ;1.5;85;;;15.12.2025;;
ПКНФ-001333;15.12.2025;Трубка термоус. ТУТ (HF)-8/4, жел. (уп.50м) КВТ;Электротовары КСС ШУ;1;21.8;;;15.12.2025;;
ПКНФ-001333;15.12.2025;Трубка термоус. ТУТ (HF)-8/4, зел. (уп.50м) КВТ;Электротовары КСС ШУ;1;21.8;;;15.12.2025;;
ПКНФ-001333;15.12.2025;Трубка термоус. ТУТ (HF)-8/4, красн. (уп.50м) КВТ;Электротовары КСС ШУ;1;23;;;15.12.2025;;
ПКНФ-001333;15.12.2025;Цоколь SKC14-E, 10A(300V), черный, на рейку DIN35/панель, для RKE4CO, RKF4CO;Электротовары КСС ШУ;4;4;;02.02.2026;15.12.2025;;
ПКНФ-001333;15.12.2025;Цоколь SRU08-E, 10A(300V), черный, на рейку DIN35/панель, для RFT2CO;Электротовары КСС ШУ;3;0;;02.02.2026;15.12.2025;;
ПКНФ-001333;15.12.2025;Шайба плоская оц. М6 DIN 125;Оцинкованные метизы (ПК КСС);0.002;0.17;;25.08.2025;15.12.2025;;
ПКНФ-001333;15.12.2025;HDR-30-24 Блок питания, 24В,1.5А,36Вт;Электротовары КСС ШУ;1;7;;;15.12.2025;;
ПКНФ-001334;15.12.2025;7719.2 - Лестницы;Составные части трубопровода (Пк КСС);2;2;;;15.12.2025;ПКНФ-001335;15.12.2025
ПКНФ-001334;15.12.2025;Шайба гроверная оц.Ф10 DIN 127;Оцинкованные метизы (ПК КСС);0.03;0.042;;;15.12.2025;;
ПКНФ-001334;15.12.2025;Гайка шестигр.М10 оц. DIN934;Оцинкованные метизы (ПК КСС);0.03;0.48;07.10.2024;07.10.2024;15.12.2025;;
ПКНФ-001334;15.12.2025;Болт оцинк. М10х60 DIN933;Оцинкованные метизы (ПК КСС);0.01;0.558;;;15.12.2025;;
ПКНФ-001334;15.12.2025;Болт оцинк. 10х40 DIN933;Оцинкованные метизы (ПК КСС);0.02;0.007;;;15.12.2025;;
ПКНФ-001334;15.12.2025;Заглушка для трубы 25х25 мм пластик;Расходные материалы (ПК КСС);6;0;23.04.2024;03.02.2026;15.12.2025;;
ПКНФ-001334;15.12.2025;Шайба плоская оц. М10  DIN 125;Оцинкованные метизы (ПК КСС);0.06;0.462;;25.08.2025;15.12.2025;;
ПКНФ-001334;15.12.2025;Навесной замок с ключом GPLK-50L;Оцинкованные метизы (ПК КСС);1;64;;20.01.2025;15.12.2025;;
ПКНФ-001334;15.12.2025;Грибок канализационный;Полиэтелен, корсис, прагма, НПВХ (ПК КСС);1;24;;27.01.2026;15.12.2025;;
ПКНФ-001334;15.12.2025;Манжета резиновая переходная D 110/124 Уп., черн;Полиэтелен, корсис, прагма, НПВХ (ПК КСС);1;39;;;15.12.2025;;
ПКНФ-001334;15.12.2025;Муфта Корсис DN200 (OD);Полиэтелен, корсис, прагма, НПВХ (ПК КСС);1;12;;;15.12.2025;;
ПКНФ-001334;15.12.2025;Отвод 90 гр. НПВХ DN110;Полиэтелен, корсис, прагма, НПВХ (ПК КСС);1;23;;;15.12.2025;;
ПКНФ-001334;15.12.2025;Проушина прямая 30х70мм;Расходные материалы (ПК КСС);2;213;;;15.12.2025;;
ПКНФ-001334;15.12.2025;Труба 110/3,2/0560 наружная канализация;Полиэтелен, корсис, прагма, НПВХ (ПК КСС);2;108;;;15.12.2025;;
ПКНФ-001334;15.12.2025;Труба 200/4,9/1200 наружная канализация;Полиэтелен, корсис, прагма, НПВХ (ПК КСС);0.5;9;;;15.12.2025;;
ПКНФ-001338;15.12.2025;Выключатель нагрузки 3п 20А ВН-32N;Электротовары КСС ШУ;1;10;;;15.12.2025;;
ПКНФ-001338;15.12.2025;Стяжка нейлоновая КСС 3х120 (б) (100шт);Электротовары КСС ШУ;20;0;;;15.12.2025;;
ПКНФ-001338;15.12.2025;Стяжка нейлоновая КСС 4х200 (б) (100шт);Электротовары КСС ШУ;15;0;;;15.12.2025;;
ПКНФ-001338;15.12.2025;Кабель КГВВнг(А)-LS 4х1.5;Электротовары КСС ШУ;8;208;;;15.12.2025;;
ПКНФ-001338;15.12.2025;Провод ПУГВнг(А)-LS 1х0,5 С;Электротовары КСС ШУ;11;1219;;;15.12.2025;;
ПКНФ-001338;15.12.2025;Наконечник штыревой втулочный изол. НШвИ(2) 0.5-8 (уп.50шт);Электротовары КСС ШУ;20;2556;;10.02.2026;15.12.2025;;
ПКНФ-001338;15.12.2025;Знак ""Земля"" круглый d20мм EKF an-1-04;Электротовары КСС ШУ;2;0;;10.02.2026;15.12.2025;;
ПКНФ-001338;15.12.2025;Наконечник кольцевой изол. НКИ 1.5-6 (уп.50шт);Электротовары КСС ШУ;18;0;;;15.12.2025;;
ПКНФ-001338;15.12.2025;Выключатель автоматический модульный 3п C 6А 4.5кА ВА 47-63;Электротовары КСС ШУ;3;51;;;15.12.2025;;
ПКНФ-001338;15.12.2025;Ограничитель на DIN-рейку 1 винт HDW-211;Электротовары КСС ШУ;24;0;;10.02.2026;15.12.2025;;
ПКНФ-001338;15.12.2025;Выключатель автоматический модульный 1п C 6А 4.5кА ВА 47-63;Электротовары КСС ШУ;2;92;;;15.12.2025;;
ПКНФ-001338;15.12.2025;Кабель-канал перфорированный 25х40 L2000 RL6 G DKC 01163RL;Электротовары КСС ШУ;1.5;1.75;;;15.12.2025;;
ПКНФ-001338;15.12.2025;Символ ""Молния"" (треугольник) 50х50х50мм;Электротовары КСС ШУ;1;39;;;15.12.2025;;
ПКНФ-001338;15.12.2025;DIN-рейка перфорированная L2000 1мм 35х7,5;Электротовары КСС ШУ;0.75;0.75;;;15.12.2025;;
ПКНФ-001338;15.12.2025;Частотный преобразователь ESQ-230-4T-0.7K 0.75кВт, 380В;Электротовары КСС ШУ;3;6;;;15.12.2025;;
ПКНФ-001338;15.12.2025;Термостат NO (охлаждение) на DIN-рейку 10А 230В IP20;Электротовары КСС ШУ;1;13;;;15.12.2025;;
ПКНФ-001338;15.12.2025;Колодка клеммная JXB-2.5/35 серая;Электротовары КСС ШУ;23;0;;10.02.2026;15.12.2025;;
ПКНФ-001338;15.12.2025;Заглушка для JXB-2,5/35 серая;Электротовары КСС ШУ;5;0;;10.02.2026;15.12.2025;;
ПКНФ-001338;15.12.2025;Провод ПуГВнг(А)-LS 1х1,5 Б;Электротовары КСС ШУ;25;40;;;15.12.2025;;
ПКНФ-001338;15.12.2025;Сальник PG21;Электротовары КСС ШУ;1;511;;;15.12.2025;;
ПКНФ-001338;15.12.2025;Колодка клеммная ЕК-16/80 JXB земля;Электротовары КСС ШУ;1;126;;06.12.2024;15.12.2025;;
ПКНФ-001338;15.12.2025;Крышка защитная на 8 модулей под вырез в шкафу MT-WPC8;Электротовары КСС ШУ;1;4;;02.02.2026;15.12.2025;;
ПКНФ-001338;15.12.2025;Программируемое реле ПР200-24.4.2.0;Электротовары КСС ШУ;1;7;;03.02.2026;15.12.2025;;
ПКНФ-001338;15.12.2025;Сальник PG 9;Электротовары КСС ШУ;100;120;;10.02.2026;15.12.2025;;
ПКНФ-001338;15.12.2025;Трубка термоус. ТУТ (HF)-4/2, красн. (уп.100м);Электротовары КСС ШУ;1.2;40.1;;;15.12.2025;;
ПКНФ-001338;15.12.2025;Трубка термоус. ТУТ (HF)-4/2, зел. (уп.100м);Электротовары КСС ШУ;1.2;39.9;;;15.12.2025;;
ПКНФ-001338;15.12.2025;Трубка термоус. ТУТ (HF)-4/2, желт. (уп.100м);Электротовары КСС ШУ;1.2;64.6;;;15.12.2025;;
ПКНФ-001338;15.12.2025;Колодка клеммная JXB-16/35 син.;Электротовары КСС ШУ;1;77;;06.12.2024;15.12.2025;;
ПКНФ-001338;15.12.2025;Наконечник штыревой втулочный изол. НШвИ 0.5-8 (уп.50шт);Электротовары КСС ШУ;54;13780;;;15.12.2025;;
ПКНФ-001338;15.12.2025;Наконечник штыревой втулочный изол. НШвИ 1.5-8 (уп.50шт);Электротовары КСС ШУ;58;1890;;10.02.2026;15.12.2025;;
ПКНФ-001338;15.12.2025;Саморез 4.2х13 металл-металл с прессшайбой сверло цинк (уп.200шт);Электротовары КСС ШУ;38;1196.91;;;15.12.2025;;
ПКНФ-001338;15.12.2025;Маркер для кабеля 0.5-1.5мм символ ""1"" (уп.200шт) ДКС;Электротовары КСС ШУ;18;9044;;;15.12.2025;;
ПКНФ-001338;15.12.2025;Маркер для кабеля 0.5-1.5мм символ ""2"" (уп.200шт) ДКС;Электротовары КСС ШУ;14;4452;;;15.12.2025;;
ПКНФ-001338;15.12.2025;Маркер для кабеля 0.5-1.5мм символ ""3"" (уп.200шт) ДКС;Электротовары КСС ШУ;6;4716;;;15.12.2025;;
ПКНФ-001338;15.12.2025;Сальник PG 16 10-14мм IP54;Электротовары КСС ШУ;3;164;;;15.12.2025;;
ПКНФ-001338;15.12.2025;Вентилятор с фильтром 52 м3/ч 124х124 мм;Электротовары КСС ШУ;1;1;;12.10.2025;15.12.2025;;
ПКНФ-001338;15.12.2025;Решетка вентиляционная с фильтром 124x124мм IP54;Электротовары КСС ШУ;1;1;;12.10.2025;15.12.2025;;
ПКНФ-001338;15.12.2025;MES 80.60.30, Шкаф компактный распределительный 800х600х300;Корпусы для ШУ;1;2;;28.01.2026;15.12.2025;;
ПКНФ-001338;15.12.2025;Кабель-канал перфорированный 15х30 L2000 RL75 G ДКС;Электротовары КСС ШУ;0.3;85;;;15.12.2025;;
ПКНФ-001338;15.12.2025;Колодка клеммная ЕК-2.5/25 JXB земля;Электротовары КСС ШУ;3;50;;08.06.2024;15.12.2025;;
ПКНФ-001338;15.12.2025;Маркер для кабеля 0.5-1.5мм символ ""0"" (уп.200шт) ДКС;Электротовары КСС ШУ;7;6355;;;15.12.2025;;
ПКНФ-001338;15.12.2025;Маркер для кабеля 0.5-1.5мм символ ""4"" (уп.200шт) ДКС;Электротовары КСС ШУ;14;766;;;15.12.2025;;
ПКНФ-001338;15.12.2025;Маркер для кабеля 0.5-1.5мм символ ""5"" (уп.200шт) ДКС;Электротовары КСС ШУ;6;5646;;;15.12.2025;;
ПКНФ-001338;15.12.2025;Маркер для кабеля 0.5-1.5мм символ ""6"" (уп.200шт) ДКС;Электротовары КСС ШУ;6;5570;;;15.12.2025;;
ПКНФ-001338;15.12.2025;Маркер для кабеля 0.5-1.5мм символ ""7"" (уп.200шт) ДКС;Электротовары КСС ШУ;6;1567;;;15.12.2025;;
ПКНФ-001338;15.12.2025;Маркер для кабеля 0.5-1.5мм символ ""8"" (уп.200шт) ДКС;Электротовары КСС ШУ;4;869;;;15.12.2025;;
ПКНФ-001338;15.12.2025;Маркер для кабеля 0.5-1.5мм символ ""9"" (уп.200шт) ДКС;Электротовары КСС ШУ;6;761;;;15.12.2025;;
ПКНФ-001338;15.12.2025;Маркер для JXB с нумерацией 1-10 (уп.100шт);Электротовары КСС ШУ;100;2941;;;15.12.2025;;
ПКНФ-001338;15.12.2025;Наконечник штыревой втулочный изол. НШвИ(2) 2.5-10 (уп.50шт);Электротовары КСС ШУ;18;2565;;;15.12.2025;;
ПКНФ-001338;15.12.2025;Провод ПУГВнг(А)-LS 1х0,5 Б;Электротовары КСС ШУ;33;2394;;;15.12.2025;;
ПКНФ-001338;15.12.2025;Провод ПУГВнг(А)-LS 1х0,5 К;Электротовары КСС ШУ;16;1197;;;15.12.2025;;
ПКНФ-001338;15.12.2025;Провод ПУГВнг(А)-LS 1х0,5 Ч;Электротовары КСС ШУ;16;1078;;;15.12.2025;;
ПКНФ-001338;15.12.2025;Провод ПУГВнг(А)-LS 1х1,5 ж/з;Электротовары КСС ШУ;8;457.8;;;15.12.2025;;
ПКНФ-001338;15.12.2025;Провод ПУГВнг(А)-LS 1х2,5 Б;Электротовары КСС ШУ;9;263;;;15.12.2025;;
ПКНФ-001338;15.12.2025;Спираль монтажная СМ-06-04 (10м);Электротовары КСС ШУ;0.1;2.941;;;15.12.2025;;
ПКНФ-001338;15.12.2025;Наконечник штыревой втулочный изол. НШвИ 2.5-8 (уп.50шт);Электротовары КСС ШУ;20;4039;;25.08.2025;15.12.2025;;
ПКНФ-001338;15.12.2025;Провод ШВВП 2х0,75 белый;Электротовары КСС ШУ;9;171;;;15.12.2025;;
ПКНФ-001338;15.12.2025;HDR-30-24 Блок питания, 24В,1.5А,36Вт;Электротовары КСС ШУ;1;7;;;15.12.2025;;
ПКНФ-001338;15.12.2025;Наконечник НШвИ(2) 1.5-8 (уп.50шт);Электротовары КСС ШУ;28;4585;;;15.12.2025;;
ПКНФ-001345;15.12.2025;Емкость для холодной питьевой воды Флотенк, 10, нестандартное исполнение (7719.6);Перекупные изделия ЕН;1;0;;;15.12.2025;;
ПКНФ-001363;18.12.2025;Лист 5,0*1500*6000 ст3 (м2);Черные трубы, листы, круги (ПК КСС);0.4;0;;;18.12.2025;;
ПКНФ-001363;18.12.2025;Арматура А-1 6 мм;Черные трубы, листы, круги (ПК КСС);1;33;;;18.12.2025;;
ПКНФ-001363;18.12.2025;Швеллер 10П ГОСТ 8240-97;Черные трубы, листы, круги (ПК КСС);15;75.1;11.09.2025;11.09.2025;18.12.2025;;
ПКНФ-001363;18.12.2025;Труба 40х40х3 ГОСТ 8639-82;Черные трубы, листы, круги (ПК КСС);2.3;16.7;26.01.2026;26.01.2026;18.12.2025;;
ПКНФ-001363;18.12.2025;Арматура ф 16 А-1 ГОСТ 5781-82 (м);Черные трубы, листы, круги (ПК КСС);4;4.3;;24.01.2024;18.12.2025;;
ПКНФ-001363;18.12.2025;Труба 50х50х3 ГОСТ 8639-82, м.д;Черные трубы, листы, круги (ПК КСС);4;65.8;26.01.2026;26.01.2026;18.12.2025;;
